id,text,duration
sample_00002108,ونحتجوا ضد اللامبالاة السياسية وضد التجهيل والتفقير,4.164
sample_00002109,في الحركة هاذي آم ديما يجينا نقد bon خليني نقول نقد أكهو,4.656
sample_00002110,أما ماهوش نقد بناء جملا بالعكس آ نقد يطيح الما في الركايب,3.281
sample_00002111,آ نقد من نوع آ إنتوما صغار برشا يعني آ ماعندكمش حق تحكيوا في حاجات أكبر منكم وماعندكمش حق تحكيوا في السياسة,7.628
sample_00002112,يقولوا لنا إنتوما صغار برشا أتاو كي تكبروا خمسين سنة أخرين أتاو تحلوا الأزمة المناخية اللي هي صايرة توا توا,6.334
sample_00002113,آ يقولوا لنا خاصة إنتوما صغار برشا يلزم تكونوا متفاءلين لازم تكونوا ديما فرحانين,6.177
sample_00002114,بالله أعطيونا l'astuce بش نكونوا فرحانين في عالم كيمن هكا,3.356
sample_00002115,وبالطبيعة أحنا متفاءلين را,1.986
sample_00002116,كان ما جيناش متفاءلين رانا ماناش نحكيوا على مستقبلنا خاطر عنا أمل إنه شعبنا قادر إنه ينهي التغيرات المناخية والتلوث,8.477
sample_00002117,يعني ثمة برشا عباد يسيبوا المطالب الأساسية متاعنا والهدف متاعنا لي هو العدالة لجتماعية والمناخية وإنو يكون عنا مستقبل أصلا ويحكموا على شكلنا بأقوالنا ال discours متاعنا,12.91
sample_00002118,وهذايا بالضبط اللي يخلي برشا قضايا إجتماعية وبيئية تضيع في وسط système فاسد عايش عالجهل,6.723
sample_00002119,حقا آم شمدخل آ العدالة المناخية في الإجتماعية شبيني مرة نحكي عالمناخ مرة نحكي عالفقر آش جاب هذا لهذا,6.606
sample_00002120,سؤال باهي بالطبيعة هاذي أول خطوة باش إنواجهوا المشاكل متاعنا إننا إنحاولوا نسئلوا إننا إنحاولوا نعرفوا إنو إنحاولوا surtout إنبدلوا معتقداتنا وأفكارنا الراسخة,11.848
sample_00002121,آ قداش من مرة نبداوا نحتجوا من أجل المناخ نبداوا إنعيطوا ليل قراجمنا تبحاح ويتعدى شكون يقول لنا أي ياخي هبلتوا تحتجوا عالطقس آ,8.688
sample_00002122,وثمة وأحنا في بالنا اللي التغيرات المناخية هي tout ce qui est جمالية المدن ولا شوية فضلات إنلموهم وقت اللي آ المسؤولين يجيوا في الأعياد والمناسبات,11.454
sample_00002123,أش خص كان جات الأزمة المناخية حد جمالية المدن,3.215
sample_00002124,راني مانيش لهنا أصلا,1.535
sample_00002125,التغيرات المناخية عشناها في فيضانات تسعة وستين ألفين وثلاثة ألفين وثمانتعش فيضانات كل عام,7.012
sample_00002126,آ إنعيشوا فيها في البرد اللي يتعب في أهالي الشمال الغربي,3.284
sample_00002127,عشناها في سخانة جويلية ألفين وتسعتعش,3.458
sample_00002128,وعشناها في فقر وتجويع,4.052
sample_00002129,وعشناها السنا مارس ألفين وواحد وعشرين في إنفجار معمل لسفلت في قابس,5.002
sample_00002130,يمكن الإنفجار هذا مش مربوط بالضبط بآثار التغيرات المناخية أما مربوط بالعدالة لجتماعية والبيئية,8.305
sample_00002131,يعني ما إنجموش نحكيوا على عدالة بيئية من غير ما نحكيوا على عدالة إجتماعية,4.349
sample_00002132,خاطر ما تصير واحدة إلا ما تصير لخرى,2.274
sample_00002133,كي نضمنوا لي ما عادش جهات كاملة تموت مالما والهوا الملوث كي نضمنوا اللي إن الجهات الكل عندها ما نظيف عندها كياس عندها سبيطار عندها مدارس,9.667
sample_00002134,واللي هي ظاهر لي حقوقنا الناس لساسية,2.534
sample_00002135,كي نضمنوا اللي ماثماش فرق بين الغني والفقير في فرص التعلم ولا التشغيل,5.416
sample_00002136,وكي نضمنوا اللي ماثماش فرق بين المرا والراجل وقت لخلاص,3.45
sample_00002137,وقتها إنجموا نكونوا متأكدين اللي سياساتنا البيئية على الطريق الصحيح وخاصة تحترم حقوق الإنسان حقوق الأجيال القادمة,8.884
sample_00002138,أيه توا أش نعملوا معناها بعد الحديث هذا الكل,2.702
sample_00002139,سؤال باهي مرة أخرى,1.503
sample_00002140,أما السؤال يتسئل للمسؤولين راو مش لطفلة عمرها سبعتعشن سنة,3.173
sample_00002141,أما ميسالش إنجاوبكم,1.748
sample_00002142,think outside the box,2.432
sample_00002143,cliché right,1.3
sample_00002144,يعني ما تقعدش juste في اللحظة اللي إنت فيها ما تشوفش juste حد ساقيك حد لي تشوف فيه كل يوم,6.625
sample_00002145,ما تقعدش surtout مكبل في أفكارك ومعتقداتك الراسخة اللي قلتها يمكن المرة الثالثة ولا الرابعة,5.246
sample_00002146,كن منفتح على العالم على مشاكل العالم على الناس على مآسيهم على معاناتهم,6.107
sample_00002147,and speak up,1.185
sample_00002148,أحكي عليهم أحكي على معن ع معاناتهم دافع عليهم,3.319
sample_00002149,أحنا كناس ككائنات حية كلنا مشاعر كلنا أحاسيس وكان ماناش بش نستغلوها لمصلحتنا ومصلحة شعبنا بش نقعدوا في دوامة المجتمع لستهلاكي ورأسمالية اللي ما خلاتناش إنخمموا لا في رواحنا لا في شعبنا,15.516
sample_00002150,ما خلاتناش إن يكون عنا حتى موقف مالحياة,2.811
sample_00002151,يلزمنا ثورة,0.843
sample_00002152,ثورة الأفكار ثورة المناخ,2.578
sample_00002153,أحنا كالشباب كالجيل الجديد تربينا مع الثورة عشنا مع الثورة عشنا مع مبادئ الثورة مع الحرية وحرية التعبير نعرفوا لي الدكتاتورية والقمع والظلم ما يلزمناش نسكتوا عليهم,12.147
sample_00002154,ونعرفوا شمعناها كرامة وطنية,2.117
sample_00002155,اللي التوا لا تحققت by the way,1.972
sample_00002156,نعرفوا اللي الناس الكل عندها الحق تعيش حياة كريمة,4.065
sample_00002157,الجيل اللي تربى مع الحرية ما ينجموش يقمعوه,4.291
sample_00002158,والجيل اللي عرف طعم الحرية اللي هو جيلنا ما ينجمش يسلم فيها,4.737
sample_00002159,وبش يكون الجيل اللي بش ينتفض ضد ح قصة حب ال système والجهل على خاطر حياتنا أهم على خاطر حقوقنا أهم وعلى خاطر إنحبوا إنعيشوا,9.45
sample_00002160,وعلى خاطر عنا غضب ضد ال système ينجم يبدل كل شي,4.398
sample_00002161,قراجمي التو توجع فيا من إحتجاج الجمعة لي فاتت من أجل المناخ أما ما يمنعش بش نقول لكم تحركوا أخرجوا طالبوا بحقوقكم ما تسكتوش عالمظلمة لي تعيشوا فيها ولا تشوفوا في جهات أخرى تعيش فيها,12.401
sample_00002162,على خاطر يلزمنا عدالة حقيقية وقيت بش إنطبقوا العدالة لجتماعية والمناخية,5.444
sample_00002163,يلزمنا سلام حقيقي,2.204
sample_00002164,يلزمنا برشا حب لبلادنا,2.617
sample_00002165,thank you,1
sample_00002166,محلاكم,0.577
sample_00002167,محلاك و,0.506
sample_00002168,بالحق محلاكم آ آنا فرحان برشا أنني نجمت نكون موجود معاكم اليوم,4.99
sample_00002169,آ مهدي الشريف آ عشرين سنة و وإن شاء الله تعجبكم حكايتي,4.101
sample_00002170,باهي أول حاجة يلزمكم تعرفوها عليا أنني كتبت آ كتاب عمناول إسمه réflexion d'un élève insoumis على إصلاح المنظومة التربوية,9.825
sample_00002171,ثاني حاجة يلزمكم تعرفوها أنني م ما نحملش القراية,4.543
sample_00002172,إي إذا ثمة حاجة في الدنيا هاذي ما إنجمهاش وما إنطيقهاش هي القراية,4.34
sample_00002173,وبالرغم أنني عشت البرة وقريت البرة,3.973
sample_00002174,بحكم خدمة بابا عشت عشرة سنين البرة عشت في أمريكيا عشت في سويسرا,4.412
sample_00002175,عمري ما حسيت روحي مرتاح في أي lycée ولا أي collège ولا أي مدرسة قريت فيها,5.687
sample_00002176,حاصيلو كي روحت لتونس ستة سنين إلتالي ودخلت قيدت في اللا ال système français,6.453
sample_00002177,في بالي نقرى في أتعس منظومة تربوية على وجه الأرض,3.897
sample_00002178,حاصيلو وآنا كاره روحي نقرى و وحاصيلو جاتني فرصة بش نحكي مع ولد عمي,6.222
sample_00002179,هكا في وسط الحديث نحكيوا قال لي مهدوش صحة ليك تقرى في ال système français قتله آه,4.533
sample_00002180,راو أحنا المدارس هكا والبرامج هكا والبيداغوجيا هكا,4.606
sample_00002181,و وقتها فهمت حسيت أنو من واجبي أنني إنحاول نعمل حاجة بش إنصلح بش ن عالأقل إنحسن ال système هذايا اللي أتعس أتعس système في نظرتي آنا اللي هو système français,12.453
sample_00002182,وبديت إنخمم,1.439
sample_00002183,قلت شنيا الثنية اللي بش توصلني,3.75
sample_00002184,ولقيتها ساهلة ياسر بش نمشي نقرى البرة,3.64
sample_00002185,قلت بش نمشي ل harvard بش نمشي لأمريكيا أقوى جامعة وإنروح لتونس بشهادتي بأكتافي هكا,7.165
sample_00002186,نقول لهم إنت صلح هاذي إنت صلح هاذي إنت أعمل هكا,2.453
sample_00002187,وآذاكا آذاكا آش بديت نعمل,1.69
sample_00002188,بديت نقرى أولا,1.613
sample_00002189,وليت آ إنجي ماللولانين في القراية,2.618
sample_00002190,مشيت آ توجهت للا المؤسسات ال الجمعيات اللي عاونوك للتقييد في أمريكا,5.935
sample_00002191,قالوا لي بش تعمل آ بش تمشي تقرى في أمريكا بش يقبلوك هذوما في الجامعات الكبار يلزمك تعمل مجتمع مدني,6.229
