id,wav_path,duration_seconds,reference_word_count,prediction_word_count,word_edits,char_edits,wer,cer,bucket_flags,reference,prediction
sample_00004190,dataset/extracted_wavs/sample_00004190.wav,6.888,18,17,9,20,0.500000,0.186916,arabic_only_reference,وصلت لها مانيش مسامح وعلقوا فيها لوغواتهم ولبسوا المراول ورفعوا الشعارات لي كيما كنتوا تسمعوا فيه في القاعة,وصلت لها مانيش مسامح وعلقوا فيها لقواتهم ولبسوا لمرا ولو رفعوا شعارات كيما كنت تسمع فيه فالطاب
sample_00001127,dataset/extracted_wavs/sample_00001127.wav,7.488,18,16,4,17,0.222222,0.160377,code_switched_reference,لكن ثمة علم جديد ال mechatronics ال robotique اللي نعرف في جندوبة l'université de جندوبة انتوما باهيين فيه,لكن ثمة علم جديد المكترونيكس ال robotique اللي نعرف في جندوبة l'université جندوبة انتوما باهين فيه
sample_00009887,dataset/extracted_wavs/sample_00009887.wav,4.132,7,6,2,2,0.285714,0.057143,arabic_only_reference,جندوبة يا عين الحالم معلقة في السقف,جندوبة يعين الحالم معلقة في السقف
sample_00000334,dataset/extracted_wavs/sample_00000334.wav,2.929,8,7,4,11,0.500000,0.282051,arabic_only_reference|short_clip,خرجت لمحالة مالدار ا ساقيا اعلي من راسي,خرجتنا محالة مالدار ا طقية من راسي
sample_00020870,dataset/extracted_wavs/sample_00020870.wav,13.592,39,39,12,18,0.307692,0.083333,code_switched_reference|long_clip,فما apprentissage فالعقلية لاهي يتم جديد و و هاني جايك انا ماهر الخليفي علي خاطر كلمة قالها براهيم تركي مهمة ياسر علاش لا القانون ما يتبدلش انتوما خدمتو علي تغير القانون carrément معناها لهنا نحكيو علي قانون متع بلاد,ي فما apprentissage فالعقلية لا هي تم جديد و هاني جاي كان ماهر لخليفي علي خاطر كلمة قالها براهيم تركي مهمة ياسر علاش لا القانون ما يتبدلش انتوما خدمتو علي تغيير قانون carrément معناها لهنا نحكيو قانو متع بلاد
sample_00006206,dataset/extracted_wavs/sample_00006206.wav,9.356,21,20,3,9,0.142857,0.084906,code_switched_reference,وهوني la réalisation كانت واضحة انو اذا كان انت تفشل فانو العالم بش يكمل وما علي باله بيك مهما كانت مشكلتك,وهوني la réalisation كانت واضحة انو اذا كان انت تفشل فانو العالم بش يكمل ومع level بيك مهما كانت مشكلتك
sample_00011683,dataset/extracted_wavs/sample_00011683.wav,9.350,28,27,11,28,0.392857,0.175000,code_switched_reference,باهي ا donc l'italien متاعي مازال تاعب ما j'avais un ا un italien parlé mais j'avais pas ل ل les outils des d'écriture grammaire conjugais conjugaison et cetera,باهي ا donc l'italien متاعي من زلتاعب ما j'avais un un italien parlé mais j'avait pas le le les outils de des critéurs grammaires congigaison et cetera
sample_00017452,dataset/extracted_wavs/sample_00017452.wav,2.265,3,5,3,11,1.000000,0.785714,code_switched_reference|short_clip,بعد maybe like,and maybe like bad and
sample_00020184,dataset/extracted_wavs/sample_00020184.wav,9.903,35,35,6,16,0.171429,0.090395,code_switched_reference,يعني donc it was very natural i like greek methology عاللخر زادا donc it was naturally انا بش نحكي عليه it was just stuff that i liked that's all what i've wanted to write about,donc it was very natural i like greek mythology علخر زادا donc it was naturally انا بش نحكي علي يعني it was just stuff that i liked that's all what i wanted to write about
sample_00008584,dataset/extracted_wavs/sample_00008584.wav,0.671,2,1,2,7,1.000000,0.777778,code_switched_reference|short_clip|major_omission,c'est bon,so
sample_00013966,dataset/extracted_wavs/sample_00013966.wav,2.560,7,7,1,2,0.142857,0.050000,code_switched_reference|short_clip,وانا associé وانا gérant وانا قاعد نتحرك,وانا associé وانا gérant وين قاعد نتحرك
sample_00010510,dataset/extracted_wavs/sample_00010510.wav,10.209,21,23,7,10,0.333333,0.099010,code_switched_reference|long_clip,كل واحد عنده عنده حياته عنده ال ال عنده لن وين les activités متاعه عنده خدمته عنده اصحابه وهي كيف كيف,كل واحد عنده ا عنده حياته عنده ال ل عنده ان لوين ا les activités متاعه وعنده خدمته وعندي اصحابه وهي كيف كيف
sample_00011884,dataset/extracted_wavs/sample_00011884.wav,7.848,16,17,12,23,0.750000,0.287500,arabic_only_reference,لكنه اعقل من دولة كاملة لي قررت سياسة ممنهجة للعزل وفرض عدم التواصل علي ال الناس,لكن اعقل م الدولة كانة يتقري علي السياسة ومنها جا لالعزل وفرق عدم تواصل علي ال الناس
sample_00019358,dataset/extracted_wavs/sample_00019358.wav,10.298,24,27,10,16,0.416667,0.137931,code_switched_reference|long_clip,و هاذاكا معناها tik tok و كل لي هي حاجات média الي هوما très معناها utilisé par les tunisiens و كل معنتها حكاية ولات,و هاذاكا معناها le tiktok و كل الي هي حاجات des médias الي هوما très معنها utilisés par les tunisiens و كل و معنتها حكاية و لا
sample_00018356,dataset/extracted_wavs/sample_00018356.wav,6.983,21,20,9,14,0.428571,0.128440,arabic_only_reference,كانكم مالهادي بش يلهي روحو عالمصايب الدنيا لي دايرا ببوه غطس فالخدمة و ما ولا يروح لدارهم كان بعد صلاة العشاء,كانكم مالهادي بش يلاهي روحو عالمصايا بالدنيا لي دايرابوه اغتص فالخدمة و ما ولي يروح لدارهم كان بعد سيلة العشية
sample_00009074,dataset/extracted_wavs/sample_00009074.wav,1.560,3,3,3,11,1.000000,0.647059,arabic_only_reference|short_clip,المساواة ليست ترف,الخصوات اللي ستة
sample_00006715,dataset/extracted_wavs/sample_00006715.wav,5.839,10,10,3,4,0.300000,0.093023,arabic_only_reference,اللي هلك ستة قرون ونص اه ستة قرون ونص حضارة,اللي هلك ستة قرون ونص اه ستها قرور ونس حضارة
sample_00019660,dataset/extracted_wavs/sample_00019660.wav,2.204,7,8,8,27,1.142857,0.931034,code_switched_reference|short_clip,عرفت it's so much for a movie,for a movie عرفت thank you so much
sample_00000063,dataset/extracted_wavs/sample_00000063.wav,3.171,6,6,2,4,0.333333,0.125000,arabic_only_reference,ودخلت في فترة مراهقة عجيبة غريبة,وتخلت في بطرت مراهقة عجيبة غريبة
sample_00005281,dataset/extracted_wavs/sample_00005281.wav,3.453,12,12,5,12,0.416667,0.176471,code_switched_reference,مستقبل افضل لل les jeunes اللي خدمنا مع بعضنا في génieurs entreprise,ا مستقبل افضل اللي jeune اللي خدمنا مع بعضنا في génère entreprise
sample_00000528,dataset/extracted_wavs/sample_00000528.wav,12.142,26,23,12,18,0.461538,0.129496,code_switched_reference|long_clip,كنا نعرفوا وين انحبوا نوصلوا كنا نعرفوا اش انجموا نعملوا اذا كان انعديوا المرحلة الصعيبة هذيا اللي اي start up في العالم لازم بش تتعدي بيها,كنا نعرفوا وين حبوا ننسوا كنا ناعرفوا شنجموا نعملوا اذا كان انهديوا المعرفة الصعيبة هذيا اللي اي startup في العالم لازمش تتعدي لها
sample_00014147,dataset/extracted_wavs/sample_00014147.wav,3.510,6,7,4,9,0.666667,0.281250,code_switched_reference,ال laos اللي لاصقتها ال cambodge,ال la hausse اللي لسقتها ال camboge
sample_00011748,dataset/extracted_wavs/sample_00011748.wav,4.826,19,16,9,16,0.473684,0.177778,code_switched_reference,بالحق ماشي sac à dos قلت ماشي واكاهو ما نعرش معناها ما فهمتش علاش جاتني فكرة بش نطلع لكوبا,بالحق ماشي سكذوه قلت مايشي واكهو مالعرش معناها ما فهمتش علاش تجاتني فكرة بش نطلع كوبة
sample_00010521,dataset/extracted_wavs/sample_00010521.wav,3.887,11,12,2,8,0.181818,0.145455,code_switched_reference,mais انت tu veux le posséder تحب تخليه عندك الحوت هذاكا,mais انت tu veux le possès اذايا تحب تخليه عندك الحوت هذاكا
sample_00009829,dataset/extracted_wavs/sample_00009829.wav,10.927,25,24,4,6,0.160000,0.050000,code_switched_reference|long_clip,ا ا م معناها ا يمكن صار لكم انكم ا يجي يقلقكم شوية anonymous في ال blog متاعكم par exemple يكتب commentaire ا ما يعجبكمش,ا ام معناها ا يمكن ا سرجكم انكم ا يجي يقلقكم شوية anonymous في ال blog متاعكم par exemple يكتب commentaire ا ما يعجبكمش
sample_00001126,dataset/extracted_wavs/sample_00001126.wav,3.450,11,13,4,8,0.363636,0.145455,code_switched_reference,bon c'est anecdotique c'est pas beau ce que je dis next,bon c'est un éctodique ce n'est pas beau ce que je dis next
sample_00008355,dataset/extracted_wavs/sample_00008355.wav,0.991,3,3,3,10,1.000000,0.625000,arabic_only_reference|short_clip,ماتوا في الجزاير,توفي بش انسير
sample_00016365,dataset/extracted_wavs/sample_00016365.wav,4.046,9,9,6,14,0.666667,0.264151,code_switched_reference,juste عملوها les prof بش ياخذوا منكم فلوسكم literally,كا juste تعملوها les profs بش يخدملكم فلوسكم naturally
sample_00007569,dataset/extracted_wavs/sample_00007569.wav,6.501,11,11,4,11,0.363636,0.177419,code_switched_reference,وثمة شكون il passe à l'action وكيما نقولوا اصعب الامور مبادئها,ثمة شكون qui passe à l'action كيما نقولوا اصعب الامور مالنديقة
sample_00008602,dataset/extracted_wavs/sample_00008602.wav,3.913,12,12,5,20,0.416667,0.303030,code_switched_reference,صاروخ علمي تجريبي ال contrôle مش قاعد يخدم voilà ميسالش ناخذ راحتي,صاروخ علمي تجي ال compteur مش قاعد يخدم ولا ميسالش ناخو فيها
sample_00014728,dataset/extracted_wavs/sample_00014728.wav,9.983,24,24,3,4,0.125000,0.037037,code_switched_reference,لكن dès qu'il y a une première puce ا puce يعني ا نقولوا احنا اول نهار يبلغ فيه الشاب او الشابة في هذه المدن,لكن dès que il y a une première puce puce يعني ا نقولوا احنا اول نهار يبلغ فيه الشاب او الشابة في هذه المدن
sample_00010231,dataset/extracted_wavs/sample_00010231.wav,6.330,13,13,6,13,0.461538,0.191176,arabic_only_reference,وضعية تستقبل تقريبا خمسة مليون نسمة في قاعدة لا تتجاوز ميتين الف شخص,واضعيا تستقبل تقريبا خسر اليوم نسمة في قاعدة الاد التفاوت متين الف شخص
sample_00012450,dataset/extracted_wavs/sample_00012450.wav,2.819,8,8,2,3,0.250000,0.060000,arabic_only_reference|short_clip,النسا العجايز الرجال الكبار ما عادش ينجموا ينتخبوا,النساء العزيز الرجال الكبار ما عادش ينجموا ينتخبوا
sample_00013386,dataset/extracted_wavs/sample_00013386.wav,6.242,10,10,2,4,0.200000,0.078431,code_switched_reference,ا يحمي ال الوليدات الصغار مال les liquides ا السخان,ا يحمي ال واليدات الصغار مال les liquides ا الصخان
